"constant","median_log_const","median_log_std","mean_log_const","mean_log_std","n_both","n_const_only","n_std_only","robustness","replicate"
0,0.258018871709027,0.112865662430506,1.0872883160898,1.03666087659818,172,59,34,0.540697674418605,3
0.1,0.187134988360681,0.115098842240096,1.03309657298622,1.03155848698803,176,34,27,0.346590909090909,3
0.2,0.141723171863006,0.118530874146398,1.00818700730505,1.04327566475317,189,10,20,0.158730158730159,3
0.3,0.116021272545302,0.117735935268702,1.0094022405742,1.03597656047933,194,3,11,0.0721649484536082,3
0.4,0.107474182662107,0.112409304454894,1.03259590169686,1.02771121218912,190,12,14,0.136842105263158,3
0.5,0.116463601829363,0.117533398110483,1.07743701901888,1.02722414796966,182,14,24,0.208791208791209,3
0.6,0.149348563506001,0.116867218547374,1.1415740719472,1.03617283069961,172,27,32,0.343023255813953,3
0.7,0.194175359443769,0.113749855357143,1.23081952173303,1.0348246906897,155,48,46,0.606451612903226,3
0.8,0.260586673142838,0.11482285140254,1.33230959909362,1.0412063598276,149,67,56,0.825503355704698,3
0.9,0.348443493270687,0.116315710550093,1.45390755946346,1.04138183720616,144,80,66,1.01388888888889,3
1,0.451514458474973,0.11838815703995,1.60057882367171,1.04030517820512,140,110,65,1.25,3
-1,1.7695445211631,0.114553904334897,2.53434222756251,1.02943417005307,109,661,94,6.92660550458716,4
-0.9,1.55642043064628,0.116787740924232,2.31260823549713,1.03745674215109,116,576,89,5.73275862068965,4
-0.8,1.36264165644198,0.114697856904545,2.09004334601813,1.02688529474366,126,466,78,4.31746031746032,4
-0.7,1.16336375376027,0.118273109736604,1.91068966866963,1.02952979260691,128,366,74,3.4375,4
-0.6,1.00928837055671,0.112969273699429,1.73906484552063,1.03594911532841,134,302,72,2.7910447761194,4
-0.5,0.838755385553885,0.115880736931553,1.58371624682099,1.03644755765291,144,237,61,2.06944444444444,4
-0.4,0.686877253778673,0.113058631906813,1.44643670394119,1.0436119547497,146,190,56,1.68493150684932,4
-0.3,0.554446239116651,0.112101158456166,1.32149420482888,1.02906393262693,151,146,49,1.29139072847682,4
-0.2,0.435832617513666,0.117457211388711,1.21824232949696,1.03351159114594,155,117,48,1.06451612903226,4
-0.1,0.338352877858134,0.112107760502838,1.14377701859958,1.02440072887995,161,90,39,0.801242236024845,4
0,0.26477002500293,0.112223124264271,1.06568194711317,1.02894354292233,170,57,35,0.541176470588235,4
0.1,0.190155058388408,0.117333537564114,1.03021368318798,1.04018705642307,180,31,28,0.327777777777778,4
0.2,0.138674908584646,0.116763194917419,1.006587223412,1.0352181310695,187,17,15,0.171122994652406,4
0.3,0.116943171334676,0.115250945391205,1.01609068249094,1.03171112560959,192,5,13,0.09375,4
0.4,0.10672221765757,0.116375312403077,1.02694144947446,1.03632954815214,189,7,13,0.105820105820106,4
0.5,0.11645422094011,0.115470466816407,1.0786631164944,1.02754203645595,177,20,23,0.242937853107345,4
0.6,0.148310474519077,0.115463645305575,1.14255829563646,1.0335580431716,171,25,36,0.35672514619883,4
0.7,0.202774874397785,0.113104988746616,1.23585688844473,1.03262485203044,158,46,45,0.575949367088608,4
0.8,0.267587715678982,0.114143217674459,1.32362688052933,1.02964187576835,146,63,56,0.815068493150685,4
0.9,0.354906443962304,0.116738826908249,1.45786633929016,1.03398951315817,138,87,66,1.10869565217391,4
1,0.446426015939256,0.110305427419195,1.58776961176916,1.032653475314,135,112,70,1.34814814814815,4
-1,1.77954279295583,0.116687226848445,2.51772163421354,1.02821390145076,111,651,94,6.71171171171171,5
-0.9,1.54745223441306,0.115892001038617,2.3061853427515,1.03237824195307,121,573,82,5.41322314049587,5
-0.8,1.35570225633985,0.112608363941675,2.08330119846802,1.03553127780146,121,465,80,4.50413223140496,5
-0.7,1.17026613385956,0.1144736772291,1.92618724316982,1.02559683858142,126,377,78,3.61111111111111,5
-0.6,0.993305563125523,0.115171335374665,1.74034939806562,1.03336264377023,132,292,68,2.72727272727273,5
-0.5,0.822478094134451,0.113302328254693,1.59181431767341,1.025214278984,142,244,60,2.14084507042254,5
-0.4,0.691299834245559,0.113030439103816,1.45069913429082,1.03764871014171,150,192,55,1.64666666666667,5
-0.3,0.543416623466421,0.115054693589668,1.33151340291147,1.02853933947451,151,142,55,1.3046357615894,5
-0.2,0.430070012801559,0.115642973206354,1.23190433746204,1.03145118943973,154,122,51,1.12337662337662,5
-0.1,0.349390402247698,0.113634700822215,1.14436231613995,1.03354588553288,165,83,40,0.745454545454545,5
0,0.257311343643115,0.115886567387568,1.08388213089905,1.03203884728664,170,59,34,0.547058823529412,5
0.1,0.185440677553648,0.11724785284167,1.03468820935794,1.03463695430576,179,36,26,0.346368715083799,5
0.2,0.140416713057918,0.117729552808894,1.00205562242228,1.02631710540151,188,14,13,0.143617021276596,5
0.3,0.111100732707993,0.116053889915942,1.00415365663723,1.0362297579867,197,2,10,0.0609137055837563,5
0.4,0.11645612840583,0.113963530894794,1.03464925155254,1.03345231929324,191,8,13,0.109947643979058,5
0.5,0.12086201467333,0.115648623144863,1.07984974897762,1.03573432048008,181,14,25,0.215469613259669,5
0.6,0.148821481082156,0.113204773249776,1.14939950829872,1.03286647389205,172,24,32,0.325581395348837,5
0.7,0.198629735552811,0.116891616659276,1.22655369397451,1.04224964459596,158,44,47,0.575949367088608,5
0.8,0.2639621663022,0.113367888288248,1.34159335691581,1.04175666678655,149,67,54,0.812080536912752,5
0.9,0.350475773896913,0.117582424098533,1.45533688205061,1.02734158008982,142,80,63,1.00704225352113,5
1,0.44416728044449,0.116100865581549,1.58702031634465,1.02716091569862,132,115,72,1.41666666666667,5
-1,1.74717526017971,0.109790912918625,2.51718781759099,1.03227477798962,114,648,89,6.46491228070175,6
-0.9,1.55678939547658,0.116538978033972,2.30453116961511,1.03966592463393,118,571,86,5.56779661016949,6
-0.8,1.35087347021773,0.115019501173468,2.0977066576858,1.03515678482579,124,463,83,4.40322580645161,6
-0.7,1.18688679363469,0.113085479321455,1.91402400674549,1.03875987884778,130,371,77,3.44615384615385,6
-0.6,0.989258353520357,0.112696762558114,1.73887832370188,1.03539587693536,132,286,69,2.68939393939394,6
-0.5,0.832623373552538,0.115204372198108,1.57307598681582,1.03731367591181,139,240,61,2.16546762589928,6
-0.4,0.690429160834188,0.11768662348706,1.4491655703968,1.03294272585794,149,196,55,1.68456375838926,6
-0.3,0.540572111849126,0.117179011523972,1.32152195781514,1.03091673083059,152,146,54,1.31578947368421,6
-0.2,0.437269061863813,0.110898184179908,1.22092429125779,1.02963458992018,153,120,50,1.11111111111111,6
-0.1,0.328127704366563,0.1108608238986,1.1446563847375,1.03670128974695,162,85,43,0.790123456790123,6
0,0.256833868740209,0.114647560541868,1.07645244948553,1.03117790452437,166,62,33,0.572289156626506,6
0.1,0.191940678601248,0.115884353743452,1.03185795064969,1.03696167744389,181,36,26,0.342541436464088,6
0.2,0.140506997325985,0.120236499371064,1.01209414862465,1.03127762541402,189,13,14,0.142857142857143,6
0.3,0.115459423871215,0.120704741098217,1.00487200263436,1.03278209034738,194,5,10,0.077319587628866,6
0.4,0.110416990703455,0.114929255003168,1.03751322325768,1.03743092206648,193,8,10,0.0932642487046632,6
0.5,0.121282579800015,0.114094884787936,1.06887963617056,1.03126691739258,181,14,24,0.209944751381215,6
0.6,0.145993886253603,0.1185780655423,1.13505180685797,1.04144242710511,168,31,34,0.386904761904762,6
0.7,0.202910565288572,0.112911688714111,1.24143055792878,1.03782828464028,154,48,51,0.642857142857143,6
0.8,0.266917268733365,0.110029538788383,1.33680923875334,1.0287817252405,148,64,53,0.790540540540541,6
0.9,0.359471295786387,0.111971620041597,1.46869394153598,1.03460734244137,141,84,62,1.0354609929078,6
1,0.457121521430252,0.115513892168509,1.58821850176513,1.0364221798928,134,109,71,1.34328358208955,6
