"taxon","estimate_gamma","std_error_gamma","pval_gamma","pval_adj_gamma","estimate_no_gamma","pval_adj_no_gamma","comparison"
"203",4.32499758212048,0.385764493639633,1.24786457939456e-16,1.24786457939456e-16,4.29102620033556,1.40693590561639e-16,"pup vs you"
"204",0.594101851559861,0.380322755923618,0.440654612511147,0.440654612511147,0.609473173096839,0.406394105467121,"pup vs you"
"205",0.882465024976972,0.406836064376543,0.284950032361036,0.284950032361036,0.888524951395294,0.200667649134825,"pup vs you"
"206",-2.45005185254991,0.404679299901326,0.000161248976009534,0.000161248976009534,-2.49259316281083,1.13207371623646e-06,"pup vs you"
"207",-4.71252716465594,0.344899859145473,0,0,-4.74323534016881,0,"pup vs you"
"208",-1.30951866292572,0.40525745229447,0.0836869490352659,0.0836869490352659,-1.35919727967494,0.0206949039223323,"pup vs you"
"209",0.89954752137536,0.409474752074375,0.266826731942255,0.266826731942255,0.887998401377189,0.206369613783224,"pup vs you"
"210",0.549324200735108,0.3858948896836,0.467608948754555,0.467608948754555,0.572328702727091,0.416379540458614,"pup vs you"
"211",0.0289183535454406,0.394723012284123,0.801677852002702,0.801677852002702,-0.0419556656644566,0.899705674095019,"pup vs you"
"212",-3.45483503142072,0.318023397164783,1.03687737408444e-14,1.03687737408444e-14,-3.47582591966003,0,"pup vs you"
"213",1.8297151755465,0.457436087593472,0.0119942184431875,0.0119942184431875,1.797391728898,0.00614403609208202,"pup vs you"
"214",1.10516107884678,0.442500206306256,0.17752234879672,0.17752234879672,1.0831378705058,0.0987258509513968,"pup vs you"
"215",1.21766510274867,0.418060183291636,0.135113582032357,0.135113582032357,1.24758691059834,0.0517850965797756,"pup vs you"
"216",1.61366867612334,0.455872506219647,0.0300498917968153,0.0300498917968153,1.6137086636147,0.00747897733704274,"pup vs you"
"217",0.144599689117332,0.429738368792626,0.798879619721215,0.798879619721215,0.0718410880992597,0.895028007372111,"pup vs you"
"218",0.440537400512893,0.391612666277037,0.544222208882331,0.544222208882331,0.39312381760161,0.587590445531422,"pup vs you"
"219",0.0804264870047846,0.41119003658798,0.804564164715095,0.804564164715095,0.0549814257455273,0.881681759921907,"pup vs you"
"220",-0.743976570297893,0.417248685454165,0.494240784308998,0.494240784308998,-0.70462057734823,0.536019864351475,"pup vs you"
"221",0.602386163266121,0.42219541099531,0.448808013771023,0.448808013771023,0.576153587236571,0.453254370050622,"pup vs you"
