"constant","comparison","feature","coeff_padj","clr_padj","tss_padj","coeff_log10","clr_log10","tss_log10","coeff_est","clr_est","tss_est","coeff_se","clr_se","tss_se"
-1,"cent vs mage","1104",5.8177357538757e-06,0.00372638245952821,0.0282431605592815,5.23524600863723,2.42871257307411,1.54908670504759,-3.6231928686403,-2.38847253736976,-2.62704884233121,0.450186463395432,0.430468125933701,0.44888186745677
-1,"eld vs kin","3",0,1.55014889813287e-14,3.10029779626575e-14,29.3193298982712,13.8096265840673,13.5085965884034,-5.7895956960799,-4.64697747670695,-4.81326318450259,0.447711803055677,0.431762882255027,0.446705747211234
-1,"eld vs kin","4",0.0324342056118808,6.37450090850121e-12,4.73746272940331e-06,1.48899673447189,11.195553812646,5.32445419369472,1.43985970348585,2.58489735581511,2.41106263885401,0.220263238371587,0.227665522603241,0.220063299542856
-1,"eld vs kin","5",1.96916066017361e-11,4.71178865798304e-06,1.63689275299519e-06,10.7057188491334,5.32681419757795,5.78597977404449,-3.82648661063192,-2.67616252308646,-2.85482062336756,0.386380217646871,0.38525222083414,0.383237796492075
-1,"eld vs kin","7",1.48773181389722e-21,3.45989600977342e-28,5.67726387993216e-28,20.8274753498666,27.4609369541148,27.2458609192438,6.47764586934786,7.65637382831709,7.46230470991303,0.457917852959399,0.466974639764399,0.461947418458035
-1,"eld vs kin","10",8.50917524910787e-08,0.000352962083302459,0.000105465196539879,7.07011253182133,3.45227194587835,3.97689083367786,-3.7733201146496,-2.61160065054742,-2.8049474604777,0.471173890659529,0.481454968870832,0.47071804392686
-1,"eld vs kin","11",0.00140070010638644,3.78901581497409e-10,1.1386757740715e-06,2.85365483836385,9.42147358201937,5.94359991909627,2.1551964289806,3.28534845147379,3.09314916159709,0.354768870141857,0.349647485234955,0.346171413441776
-1,"eld vs kin","12",1.89688191552535e-07,0.00438326403304831,0.00162918379305464,6.72195970391996,2.35820236812262,2.7880299188794,-3.01869065131479,-1.8865529451963,-2.05213981498407,0.368158594256993,0.379598402953828,0.371022468125388
-1,"eld vs kin","14",0.00447015406650601,2.23092076878667e-11,1.4332073099926e-06,2.34967750839371,10.6515158534229,5.8436909854059,1.77145151527752,2.92288475059927,2.74421719645758,0.276372365753613,0.280347652159848,0.274996472439854
-1,"eld vs kin","16",0.000583454359526262,4.91018072092397e-14,7.39732152934459e-08,3.23399311079451,13.3089025232221,7.13092550399846,1.92891487625473,3.08885924274124,2.9112978404151,0.267319739783305,0.263417710360058,0.267611782490847
-1,"eld vs kin","21",1.42470199705845e-10,1.1701503812145e-21,2.29857059056336e-15,9.84627596693096,20.9317583215574,14.6385421542494,3.01159865999313,4.15191401836506,3.98889717557786,0.293913303573041,0.295122319991568,0.29332144121055
-1,"eld vs kin","25",0.0274455281684489,1.02250173105504e-06,0.000239766527468741,1.56152840713284,5.9903359480766,3.62021144655112,1.97113643759154,3.0972814239671,2.94255643792161,0.42252599549463,0.414088749032286,0.423249182494308
-1,"eld vs kin","31",0.0224134099563011,8.08936159872811e-07,0.000142402356489911,1.64949206526119,6.09208575095752,3.84648282388668,2.53945217517531,3.66763815753863,3.49348965200366,0.532865010362078,0.528191570118139,0.540314393413455
-1,"eld vs kin","33",2.33744929554842e-10,1.3985884167483e-06,1.21616465705622e-06,9.63125780116234,5.85431007295201,5.91500762176571,-4.26390972018183,-3.13258933770044,-3.30277567149375,0.458330313526266,0.454916209621664,0.459008841006566
-1,"eld vs kin","38",9.02719591791332e-07,0.0114199408521861,0.00716682349849983,6.0444471319121,1.94233614544531,2.14467329101971,-2.87059768084128,-1.7224881160336,-1.88189189234041,0.382087178259387,0.370697184088386,0.377874709829202
-1,"eld vs kin","57",1.29630126552618e-06,0.00353149451313241,0.00272727278941148,5.88729405498487,2.45204146417373,2.56427142054351,-3.46356942239568,-2.31705211451512,-2.47563229277216,0.480499747618048,0.44959187046552,0.481019711270946
-1,"eld vs kin","62",5.46960031684864e-07,0.0130625424699761,0.00597632718858556,6.26204440794976,1.88397228452984,2.22356563403277,-2.67283354043517,-1.52369649682641,-1.7101012951142,0.319170865544078,0.307262698986177,0.318215161593037
