"constant","comparison","n_all3","n_coeff_side_clr","coeff_clr_slope","coeff_clr_int","coeff_clr_r2","n_clr_side_coeff","clr_coeff_slope","clr_coeff_int","clr_coeff_r2","n_coeff_side_tss","coeff_tss_slope","coeff_tss_int","coeff_tss_r2","n_tss_side_coeff","tss_coeff_slope","tss_coeff_int","tss_coeff_r2"
-0.8,"eld vs pup",146,90,0.241728227152613,0.981857644654631,0.805208772820033,53,1.11563705648646,7.99610259668777,0.8750485872879,84,0.331647145883117,2.8541319545884,0.634163177392794,52,1.06925236711452,3.05187871613932,0.95264469570094
-0.8,"eld vs you",15,15,0.264359949073849,0.130486609827697,0.536385060837373,0,NA,NA,NA,15,0.654928884931521,-1.05569124402361,0.882562195470216,0,NA,NA,NA
-0.8,"kin vs mage",19,19,0.402534140775846,-0.554665000722288,0.657070715984181,0,NA,NA,NA,19,0.674324106111335,-1.15905744650073,0.827118969126299,0,NA,NA,NA
-0.8,"kin vs mid",36,13,0.568733255052986,-1.44445985422505,0.697639677790119,23,1.31386288160912,1.97324495584668,0.917836046574477,13,0.666089473700355,-1.67954050253665,0.797283424114526,23,1.11133989830486,2.920224366857,0.767799153604467
-0.8,"kin vs pup",4,3,0.285633569470981,0.0547762730026067,0.210105354228464,1,NA,NA,NA,3,0.372267076312249,2.24966009143398,0.327643697331154,1,NA,NA,NA
-0.8,"kin vs you",166,102,0.659755758677781,-1.2764153177444,0.89473968508006,40,1.30679425986064,4.02574394755181,0.921467194507777,105,0.660079710891011,-1.50646153872016,0.869528346276056,41,1.17455677166942,2.91823371777977,0.908286074614366
-0.8,"mage vs mid",11,8,1.17771937179859,-3.84039531019464,0.919019136760091,3,2.41313565822508,0.229093626021828,0.999635025790925,8,0.98147299678507,-3.19056351725822,0.885871119372303,3,1.83391817107549,0.605846678400542,0.999862185593891
-0.8,"mage vs pup",45,36,0.190451877180403,1.62284910633649,0.65187669666985,9,1.14217640559717,6.21235299721274,0.978210896745061,36,0.224278296292951,2.0321694065621,0.69705159876761,9,1.09546105246131,4.30742914584205,0.990618377901284
-0.8,"mage vs you",124,101,0.756077590108965,-1.38860744608485,0.890964219500998,16,1.16467723473299,2.74348636056684,0.695305551505241,104,0.703277845482767,-1.38904722729118,0.849777735572208,16,1.07554086669574,2.35570322327192,0.766687928178587
-0.8,"mid vs pup",82,79,0.256804893087498,0.576179605636191,0.594077040779078,3,1.04403967704676,8.07677559213286,0.979686892827406,79,0.274703350598727,1.59279357437747,0.605247536753182,3,1.2052544583466,1.9962284065521,0.998996734861105
-0.8,"mid vs you",182,143,0.773280950380586,-2.5932892491943,0.844227536935988,18,1.68917912264249,3.39270684653606,0.747267993449875,140,0.83878869508245,-2.29514629849367,0.868537704568266,18,1.16156803226927,2.64108533770819,0.643865647762209
-0.8,"pup vs you",222,98,0.368910009744358,1.78253058975684,0.848103743287714,76,1.19010942315144,2.67715715915906,0.934664499392554,106,0.37018563647151,0.965888211901274,0.846862996099979,76,1.20244980998183,3.36995661942575,0.948519377579063
-0.7,"cent vs eld",54,47,0.53930069769489,-0.675929856226168,0.749208391176421,7,1.6455667416545,2.45067596503689,0.757575485495126,47,0.585654188461214,-0.676390402235003,0.757139893712418,7,1.82997969002494,0.921169941743539,0.922803332750664
-0.7,"cent vs kin",156,114,0.244399492886568,1.48800287913413,0.632650142985039,42,1.24339376898404,5.69310195471054,0.94442975915566,114,0.25263568787508,1.99731579328823,0.625761999525234,42,1.11133403591822,4.36852454684784,0.971421456462204
-0.7,"cent vs mage",90,59,0.831146820220127,-3.22716379479114,0.864203031536266,31,1.3768535291658,3.73482188660474,0.58045535600424,59,0.900008407537404,-2.91059049274942,0.903267561970469,31,1.47845776057478,3.48109376211283,0.543688160832452
-0.7,"cent vs mid",127,73,0.270838772988599,1.36970427638724,0.689330512799792,53,1.13755377445581,5.02680876479728,0.946627423364005,73,0.29752334770872,1.78281584512936,0.743837272113384,54,1.12728859543665,4.26971961075397,0.950809286534228
-0.7,"cent vs pup",199,147,0.130661878197036,2.08491258094431,0.621110336840335,49,1.12861118945367,10.2320850409142,0.954349651028049,146,0.122156673296411,2.91290893787957,0.58208799309331,49,1.05158227133018,6.15339592428492,0.969311857705433
-0.7,"cent vs you",160,130,0.489440013791712,-0.900357425181874,0.870688198323939,24,1.15421488482458,6.9896916507103,0.841911771059961,123,0.51744687128069,0.364814997025985,0.832550008727623,24,1.24181135578965,4.07134510004032,0.925491034780734
-0.7,"eld vs kin",133,80,0.482593436810521,0.318716423463301,0.827785139458929,53,1.14418864188114,3.38091471760749,0.92554848178159,79,0.529548089598427,0.359364474549575,0.800568661945094,53,1.13451482463628,3.05331964173278,0.934009515648556
-0.7,"eld vs mage",26,9,0.0828155354734241,1.21950229584361,0.098513385329964,17,1.23080264302583,4.11935253982499,0.716204297646782,9,0.141332183830379,1.06876809259122,0.138982124931533,17,1.07431726871937,3.69390126787295,0.644410160068706
-0.7,"eld vs mid",76,32,0.3881815652573,0.498428159288382,0.922162753707633,44,1.04287607532101,4.16750591105619,0.899101213742697,31,0.427859324559988,0.547605700535142,0.934330933422175,45,1.10872680247001,1.71848379590719,0.968828464796657
