"constant","comparison","robustness","n_all3","n_coeff_only","n_clr_only","n_tss_only","n_none","n_sig_coeff","n_sig_clr","n_sig_tss","median_log_coeff","median_log_clr","median_log_tss","median_es_coeff","median_es_clr","median_es_tss","cor_coeff_clr","cor_coeff_tss","cor_clr_tss","mae_coeff_clr","mae_coeff_tss","mae_clr_tss"
-0.7,"cent vs mid",0.272532188841202,127,266,73,0,651,393,200,203,1.07372810273772,0.267955353550887,0.355511422280297,1.15253612682101,0.559136916940268,0.647359336251379,0.787078668097526,0.778094549115661,0.963107574105214,1.39557454962986,1.18894082030841,0.303091794154472
-0.7,"cent vs pup",0.230057803468208,199,582,84,0,252,781,283,292,1.88917792477986,0.2934176704797,0.511330188539151,1.46696090799683,0.559271198757733,0.773653005695674,0.61913851542377,0.705442589195812,0.956383500718211,3.3825103063263,2.65058659831176,0.797070580202509
-0.7,"cent vs you",0.309477756286267,160,288,69,0,600,448,229,276,0.988982929634022,0.234732400116747,0.252761857027169,1.10714071825592,0.490261198501609,0.50303253218963,0.725309211835374,0.883349511072786,0.928020601672366,2.00054050357676,1.47341815483366,0.598764029336952
-0.7,"eld vs kin",0.52156862745098,133,88,33,1,862,221,167,177,0.390015237223141,0.139863249442457,0.1331438245823,0.766929133143619,0.428818770687004,0.452780790734421,0.817609829735776,0.866526740608103,0.977368499322449,0.85884492102315,0.793077441910431,0.131771022672092
-0.7,"eld vs mage",0.123222748815166,26,147,38,0,906,173,65,56,0.617200154734893,0.0801583035409065,0.111432948115565,1.01859027471378,0.333206481196668,0.380711360171159,0.478027480940783,0.534678515585994,0.990347918087313,0.835850853067274,0.757266392389355,0.0927148582799253
-0.7,"eld vs mid",0.311475409836066,76,102,66,0,873,178,142,126,0.603442587927821,0.148069699078877,0.21456717255149,1.00244750159824,0.484670937457203,0.582148939582555,0.806570113125321,0.88274957061342,0.979054949298336,0.871335399827187,0.632910448522109,0.254888823173951
-0.7,"eld vs pup",0.280977312390925,161,339,73,0,544,500,234,269,1.18570774451972,0.182361869649984,0.426879219067561,1.30727535057756,0.51093607610134,0.774648625545317,0.706936523192822,0.844174786404221,0.898081289741135,2.23930501142232,1.47262980709526,0.838495564816249
-0.7,"eld vs you",0.15668202764977,34,173,10,0,900,207,44,62,0.546203254920114,0.0865792971490157,0.0933559214767713,0.831288658558025,0.331359015209499,0.30532845139404,0.746459986097701,0.897696372123024,0.943251172296437,0.750861117700726,0.65384733979701,0.128375262748225
-0.7,"kin vs mage",0.120603015075377,24,139,36,0,918,163,60,55,0.63178819141712,0.117141835684586,0.123872194114544,0.993012773258478,0.358875936485159,0.365940587665223,0.565109455305995,0.675023061483667,0.973906438311673,0.784975367488642,0.752870004322727,0.0569932026325381
-0.7,"kin vs mid",0.154121863799283,43,169,66,1,838,212,109,105,0.874636729475031,0.177417943826212,0.178790785730251,1.15475951815616,0.48449400564228,0.494015610429579,0.40123820135204,0.498539421139349,0.982072583283513,1.03004578411505,0.970295857192218,0.0929807167837368
